x,y
1.989822033997644,11.87754434364746
1.9540433042173255,11.875283302615808
1.9182490126710405,11.880865707094129
1.882455314921799,11.901671081393927
1.8466619414881578,11.900298828687992
1.8108685334048928,11.897304212610193
1.77507511994245,11.92495195108814
1.739281707600881,11.924125379901074
1.7034882953107129,11.925507660864442
1.6676948829917357,11.931523673332139
1.6319014706735473,11.951535666663752
1.596108058355977,11.950346636682577
1.56031464603835,11.947262996136887
1.5245212337207086,11.975287076298299
1.4887278214030708,11.97492860171783
1.4529344090854295,11.973533041512509
1.4171409967677988,12.002521536078293
1.3813475844501575,12.000287082259593
1.3455541721325197,12.003540016848422
1.309760759814882,12.027151747841375
1.2739673474972477,12.025094331330886
1.2381739351796064,12.022510809688685
1.2023805228619722,12.048284495684323
1.1665871105443308,12.049773355914375
1.130793698226693,12.047748680803583
1.0950002859090588,12.077196005176583
1.059206873591421,12.074271800682682
1.0234134612737833,12.074684937563639
0.9876200489561455,12.087419056477644
0.9518266366385113,12.100271714536664
0.91603322432087,12.09826129336321
0.8802398120032286,12.120607963034525
0.8444463996855944,12.124297792639124
0.8086529873679567,12.125851575283948
0.7728595750503189,12.12655063338558
0.7370661627326847,12.152504475389842
0.7012727504150433,12.149884596345226
0.6654793380974091,12.147907779516624
0.6296859257797713,12.171179544328611
0.59389251346213,12.174262722404036
0.5580991011444922,12.175838883043527
0.522305688826858,12.177021448525904
0.4865122765092167,12.202192020227903
0.45071886419158247,12.200081718254287
0.4149254518739447,12.209584676721795
0.3791320395563105,12.225891781407642
0.34333862723866915,12.225563752832473
0.3075452149210349,12.222370123621465
0.2717518026033936,12.251631546419281
0.23595839028575583,12.249195201273954
0.2001649779681216,12.250029699458535
0.16437156565048028,12.260295702464793
0.12857815333283895,12.275757145274744
0.09278474101520828,12.275604023418042
0.056991328697566956,12.272418758673128
0.021197916379932735,12.301758208638345
-0.014595495937705039,12.300126450606902
-0.05038890825534281,12.300248171178483
-0.08618232057298059,12.327693972190952
-0.12197573289062191,12.324727319314464
-0.15776914520825613,12.32325870164381
-0.1935625575258939,12.344465497855852
-0.22935596984353168,12.349708974616084
-0.26514938216116946,12.347461940665534
-0.30094279447880723,12.375565454690504
-0.336736206796445,12.374127952575643
-0.3725296191140792,12.375387292145595
-0.40832303143172055,12.382692343634597
-0.4441164437493619,12.401084619150657
-0.4799098560669961,12.399125111873238
-0.5157032683846339,12.416198629753746
-0.5514966807022716,12.424750202790145
-0.5872900930199059,12.425852823361454
-0.6230835053375436,12.423928574398575
-0.6588769176551814,12.4525440402843
-0.6946703299728192,12.45030266883152
-0.7304637422904534,12.454562759642192
-0.7662571546081338,12.476704734505072
-0.8020505669258071,12.47468751511161
-0.8378439792416081,12.4879081058254
-0.8736373915630367,12.500196522467634
-0.9094308039515973,12.4981713797418
-0.9452242159131572,12.521067825115784
-0.9810176261057109,12.524264427187061
-1.016811059370525,12.525842723826406
-1.05260450268608,12.526945326484372
-1.0883969203982637,12.55220428900334
-1.1241919341841857,12.550091729981451
-1.160024898754994,12.559531520229127
-1.1956407727717462,12.57573823890449
-1.2301843613553238,12.573791826143205
-1.285301447394108,12.592904564804508
-1.3271143274688768,12.598953784036441
-1.3781454188029265,12.614194527169465
-1.4248300649397478,12.625084896541841
-1.4707543994353784,12.635215803986553
-1.522539701524238,12.651207714309239
-1.5636581252280912,12.656532724619138
-1.6192396647413396,12.67632085140644
-1.6530974863306973,12.674385260729844
-1.7041386036977357,12.689632965785554
-1.750198190383557,12.699899140152171
-1.7969578471407601,12.71086538459169
-1.8479075278119161,12.726021652945247
-1.889674589262956,12.73199530207865
-1.9454998537385038,12.752027154236556
-1.9827538438401575,12.753487732020572
-2.042866405761959,12.77780688162474
-2.076463662249182,12.775610725794321
-2.1390270846599897,12.802380735887498
-2.172662548516417,12.80022278742628
-2.215597719765796,12.807364546358022
-2.2709498431725343,12.826923257447126
-2.3089369366996095,12.829116938656563
-2.367402012961339,12.85178860260062
-2.4012084695149305,12.849801646836559
-2.4491189438642067,12.861918708869956
-2.4986743679425203,12.875680720626084
-2.5421848652204027,12.88339780552097
-2.595543011585928,12.900962539940727
-2.629389293521662,12.899015411380285
-2.6829627008641985,12.916795385561654
-2.7267679410929233,12.924807195995749
-2.760439760273073,12.922686559780802
-2.822475049987279,12.94892639320509
-2.8566823758860913,12.947303592299582
-2.9159187492819,12.970934175057556
-2.952825962096444,12.9731378030573
-3.02624713885033,12.992326051465087
-3.0757541810765687,12.999123150222841
-3.1420592275235038,13.014373979096836
-3.1982662537881055,13.024582446340881
-3.2861037232014247,13.050604480636162
-3.364404827477806,13.071858288427896
-3.4171287569399773,13.080323549495139
-3.4902726986362858,13.098998814914916
-3.5802192993673323,13.126075409016801
-3.640327337761814,13.138232722044725
-3.699907533789844,13.150126113902951
-3.7572987373313183,13.16092500951491
-3.81888429285069,13.173821081115724
-3.909507434322382,13.201235945692884
-3.9787999403680097,13.217985492555831
-4.0260350618148415,13.223706347117721
-4.095706747383719,13.240645483795953
-4.150409293837605,13.250100050824292
-4.241757963014564,13.27787767704624
-4.271198123268626,13.274701058925997
-4.304197214955263,13.27330397434181
-4.381839661430142,13.294227949746466
-4.428136033939278,13.299477671880824
-4.465328040673775,13.300205056432363
-4.500804280763308,13.300038842225677
-4.53416037299073,13.29760747714702
-4.595383657249489,13.32303356238099
-4.6324355700614035,13.324292184324
-4.66901749522005,13.325080776828264
-4.704669981315067,13.324939842870313
-4.741242955023456,13.325719397266363
-4.777225315980711,13.325908344877012
-4.83966519019738,13.352555057621307
-4.87279634827178,13.34989213604255
-4.908645644066468,13.349938755886116
-4.94449664093403,13.350049962056618
-4.980284860682779,13.350300043894721
-5.01607717624622,13.347312391849874
-5.051870712453919,13.376037061576247
-5.0876677626302325,13.374335627182772
-5.123453160491499,13.37501610965674
-5.159108180690495,13.37487096469163
-5.195621389497028,13.375575509513828
-5.235801987865004,13.379964303306304
-5.293449335985477,13.401814376190371
-5.327535437112864,13.4001016442214
-5.362799929300456,13.399767638665283
-5.399325861837317,13.400157581639684
-5.4534840181881705,13.409338571693072
-5.522392129449983,13.425901990358101
-5.556448046613857,13.425077411637785
-5.594232083821133,13.425671443683376
-5.634718214435184,13.427245831475963
-5.745752899641985,13.452327243241216
-5.774519786550691,13.449984777033153
-5.81197100628858,13.450537377250063
-5.840668332729635,13.448172015553743
-5.964526023431917,13.477526722734614
-5.9916190804097305,13.474627025332081
-6.028983040135728,13.475151585913453
-6.056698342811099,13.472437845899565
-6.175380268121904,13.500084882017502
-6.193824474257735,13.495180486747246
-6.401312788326779,13.543741167540565
-6.514069137345844,13.582104730223795
-6.5824939085101075,13.615916355695058
-6.7151974899012785,13.681006006312208
-6.806457921370368,13.7142988664872
-6.876797244303452,13.750665340070581
-6.9761933694022105,13.786480189764154
-7.042881288987566,13.822259296650662
-7.14245184554119,13.858053193468097
-7.2295064182452045,13.893846904935673
-7.334980374167682,13.92964028611083
-7.419432229726915,13.965433691782588
-7.528795714663348,14.00122710489084
-7.62662988521906,14.037020588736786
-7.694603192921042,14.072813805608783
-7.801341202324769,14.108604592796192
-7.908162083772952,14.144413463624995
-8.01572152247719,14.180278383564746
-8.121614959371495,14.215216155587834
-8.227978700775317,14.250430978620658
-8.275072204211813,14.262542934712345
-8.32238800079757,14.274662784939162
-8.43280298941201,14.31191753759345
-8.492971440934355,14.323998190956535
-8.59282863853571,14.356038680249886
-8.704604353230824,14.394031781603482
-8.754254248729168,14.400959701006565
-8.870752999693973,14.441312354654572
-8.923294108470326,14.44968619416113
-9.034716497851214,14.487500306678742
-9.093668623924275,14.499081446865786
-9.195368861558707,14.532046448132364
-9.299723138211235,14.56621947974809
-9.404582336831655,14.600561662333947
-9.452606892421706,14.61390388851064
-9.499115096205694,14.624868942208346
-9.611178804167416,14.66334345345439
-9.6703697494628,14.673715588730937
-9.734694962094387,14.702678454342335
-9.766809204773097,14.699367170786532
-9.802021615408629,14.69927274613177
-9.868302833518108,14.714546090861097
-9.925018401682,14.724994646716732
-9.963046157731123,14.725805950200849
-9.991542510136822,14.723300460937642
-10.114706616585096,14.752378714390764
-10.144719959093456,14.750812407832134
-10.191530115638157,14.75563856215645
-10.323507268884457,14.81743084251496
-10.350685721852997,14.850614371041177
-10.386173992140996,14.886315422410094
-10.422182460308235,14.922173720144327
-10.457979382232422,14.957965335286078
-10.493694169763888,14.993753970632719
-10.529211789635804,15.029534759283285
-10.568940681846035,15.065510065278607
-10.605003003198949,15.101315357216182
-10.775435917434924,15.126387406947023
-10.795935327836169,15.126108192132099
-10.86142074776094,15.096801211504532
-10.891721406881665,15.102615944266619
-10.957421416335734,15.072625226448077
-10.98884130624323,15.077638005651933
-11.054529775080436,15.048126003683441
-11.162179896771342,15.012645108608405
-11.270789245277005,14.976717542809114
-11.349626370369736,14.940925234959627
-11.459417685577586,14.905138539344728
-11.563163975710633,14.869364999825217
-11.632695805866147,14.833356421245236
-11.704905270941207,14.797322691161868
-11.762911270411957,14.775098429592356
-11.822488747135958,14.751381397139793
-11.895684044055479,14.715565232173025
-11.94618932969774,14.6795741498684
-11.981352561747128,14.643885426124465
-12.016978406350313,14.607248684122974
-12.052796750901573,14.569995036720398
-12.0886026345713,14.511047917670103
-12.124380615621432,14.451374088469413
-12.159766164335194,14.382334539984305
-12.197317273835042,14.285173347437203
-12.197907169997574,14.24912075942546
-12.21911815878031,14.150153494675473
-12.22713371591848,14.090251045156228
-12.252493126947392,13.978372577396046
-12.249994308317524,13.950077459133437
-12.24768446485147,13.921213616227186
-12.27232022237977,13.811512887181612
-12.27430197557641,13.769774217418265
-12.275155080670938,13.731421490674771
-12.275223613383078,13.695422480028137
-12.272315421835339,13.66835364381996
-12.300302231855948,13.548599800689702
-12.299295893578368,13.515825340172837
-12.300041629593204,13.477794930486406
-12.300015916368475,13.442080864144875
-12.299985535265815,13.406363652984487
-12.299933316371385,13.370673001594254
-12.300721940311673,13.33330208568683
-12.300710859155801,13.297530889929488
-12.327581306839415,13.207996584740416
-12.324877300958057,13.17761118280331
-12.324948691169821,13.141674990097643
-12.325006285532424,13.105766389090268
-12.32500041233614,13.069984723188513
-12.325003523292379,13.034185088630258
-12.325005748258395,12.998387226218446
-12.324820544403417,12.962964236376136
-12.325270330976366,12.926271215055172
-12.333388412512905,12.874241084903955
-12.351103806494297,12.80301992512104
-12.350170977331816,12.7691079960531
-12.34991257143291,12.73365856900937
-12.349887628534045,12.697737309565087
-12.352561745081127,12.664610510003053
-12.325864633099386,12.602122641776136
-12.325719370980211,12.566181202732567
-12.324940741076595,12.529622637368329
-12.32508169782505,12.49405356913582
-12.324293238740298,12.45666842344559
-12.322983805899517,12.418258422747131
-12.297616030273533,12.331729662218569
-12.30003573199489,12.300775589210366
-12.300205808657823,12.265322329735953
-12.299482553411426,12.228082408415395
-12.294164894008498,12.181653677200371
-12.273320348306301,12.104171173449926
-12.274707123804426,12.071151312133432
-12.277708744376927,12.041361140940673
-12.250094280322653,11.950338800536205
-12.250108879885,11.914574588189717
-12.251692037638819,11.881947488082938
-12.222528406937103,11.787826786101142
-12.224739532332102,11.756455841355368
-12.222099817976458,11.715383609482908
-12.197027005202806,11.629433566577843
-12.199703911125477,11.599000436039166
-12.174291509744878,11.512848688904587
-12.153556861828227,11.433991504768928
-12.116171876209586,11.359051952409386
-12.098412026475037,11.305210577307315
-12.097328810035727,11.270553996963617
-12.056728566286802,11.234299943866576
-12.04959953695212,11.198530757926955
-12.012689486674022,11.126074763648178
-11.977238757690442,11.054687304452123
-11.935914224927794,10.977566429561598
-11.859149138134981,10.865054072311626
-11.817481932986839,10.787775748366052
-11.740912483191536,10.673069575087144
-11.698654424617738,10.623836149505708
-11.662554177279455,10.587414143871747
-11.626923087098072,10.551923106669598
-11.591526455103372,10.516390899647385
-11.553504532216694,10.479107569795383
-11.505657729649066,10.43527892048411
-11.40364854254679,10.355341833255313
-11.373874025879976,10.32356109786507
-11.298537114304997,10.261400784486115
-11.225568550743581,10.20083330517488
-11.188883402143613,10.164621682941608
-11.159025738749559,10.131902988472342
-11.064209456374462,10.066589964594918
-11.034044149905387,10.03361068837508
-10.997228251620324,9.997309439406537
-10.965456191167187,9.963428333920247
-10.877752169729014,9.901836848760754
-10.781015607406669,9.840287745389316
-10.684553736659678,9.782315649690055
-10.635186912251571,9.739403147714741
-10.523264341842738,9.665332303637753
-10.419978791087225,9.595583142855732
-10.371332060277895,9.560825547744631
-10.32550451534793,9.525387383505512
-10.236234279650393,9.461764055455872
-10.181575108286822,9.428852776293747
-10.13896980320672,9.39290927105185
-10.06093938800459,9.357058549296704
-10.018485719069012,9.321272370664827
-9.960989436898906,9.285479844887199
-9.899524035568378,9.249686213080373
-9.854959541873619,9.213892794311102
-9.782705022914541,9.178099387374916
-9.683710100708366,9.142305974897774
-9.593507589704403,9.106512562042026
-9.514042633916489,9.07071914829208
-9.406801767866929,9.034925758303524
-9.271823843563553,8.999132342006483
-9.168314061156387,8.963337960506653
-9.034097916911465,8.927547484838959
-8.917989849297683,8.891788861623255
-8.793523445633928,8.855776066355334
-8.656042017135483,8.819081092904417
-8.587450831015303,8.801248855319388
-8.497262029231123,8.774333353587815
-8.444738289395891,8.765983817610733
-8.329200804917171,8.726104105120765
-8.296315816493165,8.727553630141605
-8.2130385878514,8.703839260014222
-8.161176161560794,8.695939464480976
-8.085108886049422,8.674266359802116
-7.995684054168896,8.646115980128869
-7.963662161802784,8.589502946593777
-7.92639654154258,8.504134336704952
-7.890614397907694,8.431671999672774
-7.854853926512682,8.361735927377858
-7.819057995611601,8.260733747039552
-7.783263996052007,8.191959420761616
-7.747470711140339,8.11983514455241
-7.71167627770928,8.050937196002451
-7.675884583433506,7.952362510025241
-7.64013193392646,7.880945413789853
-7.604152689066767,7.808380623030677
-7.567079930558521,7.735518726117084
-7.550936750302888,7.684013488949498
-7.522116049772384,7.620269759282937
-7.472114873240232,7.586781215765162
-7.425285948532137,7.550325609041936
-7.391514277851854,7.514521973188838
-7.331811652724177,7.478744243005304
-7.295129373535977,7.44294998580377
-7.238582082853727,7.407156263256795
-7.197549389916244,7.371362890799549
-7.1458248712650505,7.335569483236519
-7.099850689614286,7.299776069718165
-7.053212930675066,7.2639826573737505
-7.002133155988286,7.228189245063465
-6.960334713367862,7.192395832533789
-6.9053876474273235,7.156602421718915
-6.871540700669385,7.120809014307966
-6.819584042159086,7.085015523967767
-6.774311417142638,7.0492221318162525
-6.740585763206404,7.013432090760679
-6.67969872446924,6.9776282120790984
-6.644322149947708,6.941714500779009
-6.586137511036437,6.906692794964629
-6.545806553299698,6.8741461850043155
-6.509318720602485,6.861299119719796
-6.473664509883033,6.8234768432141895
-6.437874758115637,6.7999297762536415
-6.40208749120808,6.777399850271646
-6.366430213315127,6.739599507757314
-6.329851527751607,6.725856014688755
-6.290063717652435,6.694093079729198
-6.233948663819405,6.659098239095364
-6.170644214138157,6.6232155296909365
-6.110737866023282,6.584785195627415
-6.076335715647248,6.575461013291758
-6.031628131530621,6.540015342145837
-5.980627914808032,6.50500334913594
-5.912891217261283,6.469063538132771
-5.839744312078434,6.43411546086948
-5.797841584027164,6.399475820482573
-5.761624057236254,6.386647484392098
-5.725978571630428,6.375227329936282
-5.690291594374088,6.337306986673797
-5.654001925740589,6.325929257493922
-5.614483602593012,6.2929494550947
-5.5376712469768865,6.257918792119506
-5.495681603366622,6.222014332854306
-5.419040666656976,6.1862100639999245
-5.375620751251423,6.150419840540611
-5.3112313767522625,6.114626471272706
-5.280844596926329,6.0788329841347295
-5.215151155087803,6.043039578765066
-5.185240481659468,6.007246145571141
-5.119806395903765,5.971452677230371
-5.085551846684643,5.935660382425905
-5.049783632664209,5.899866052885153
-4.985699765962309,5.86402592719376
-4.955336554672783,5.828402925653222
-4.8933719664920226,5.794203122822049
-4.81773965434812,5.73702659507903
-4.766806161533598,5.693834484240979
-4.653707026309682,5.619411552055107
-4.547678566460128,5.5484952984486995
-4.462895420235288,5.488212777367668
-4.384870662818262,5.431284875178704
-4.288605803010189,5.365044307991072
-4.254235121556864,5.331341959986322
-4.247476465778593,5.2950986854064155
-4.208987606912604,5.26239221145922
-4.173744218667807,5.198216871883124
-4.1379655934853155,5.153624195090275
-4.102193507340516,5.079247870076443
-4.066879724807595,5.00821310514573
-4.028272048897424,4.933818738595114
-4.021923109701632,4.891420526609062
-3.984240148219147,4.820926905915787
-3.949531630306666,4.721734783051639
-3.9378876231873683,4.6759687071917675
-3.9247455577745924,4.626341380760509
-3.9267687089535386,4.592581589523865
-3.9041844685666156,4.534205352040994
-3.900717762104211,4.494867057795478
-3.8991528434285954,4.4583116339261295
-3.898275968425043,4.422643239148128
-3.872585708381333,4.386873645995278
-3.8750396334479156,4.351051453447312
-3.8744936175869036,4.314711927295463
-3.8770196888473585,4.281501229341556
-3.8475597446315852,4.2162441030504265
-3.8504588564683573,4.183347621742289
-3.8500316090505393,4.147125134856751
-3.8499373445581995,4.111290963213902
-3.850022510503994,4.075509795741544
-3.8521842638678905,4.039716533976005
-3.828092176726063,4.003922799595708
-3.825676090160947,3.9681291363450417
-3.8248861019465856,3.9323379331815516
-3.8249912499296848,3.89654979871336
-3.8250031214098037,3.860646789739653
-3.8250000025709348,3.8249517488378078
-3.825000155396527,3.7937181794435673
-3.824999388123654,3.7085493369672125
-3.824991719377664,3.6689799089660737
-3.8250483241298276,3.631475582598475
-3.8252205634119534,3.5955281716664165
-3.8223140658930284,3.565573169918412
-3.8503630831769975,3.4736758053029493
-3.849343436173971,3.43992147564243
-3.8499356512231238,3.4029437803574267
-3.848288648056979,3.3704443691688994
